Shop Name,Links,S_type,S_rating_count,S_score,S_follower,S_variation,S_responserate_percent,S_responsetime,S_location,S_joined_month,Product_Name,P_price,Qsold,P_score,P_rating_count,P_fav_count,total_comments,t_pos_comments,t_neg_comments,PP,EPP
akashiofficial,https://shopee.co.th/Nescafe-Gold-Blend-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%81%E0%B8%A5%E0%B8%A1%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%A1-i.86559031.6020119660,User,10200,4.9,9300,894,92,within hours,จังหวัดนนทบุรี,32.0,Nescafe Gold Blend เนสกาแฟญี่ปุ่น สูตรกลมกล่อม,335,4,5.0,4,5,1,1,0,1.0,0.25
rosemarychan19,https://shopee.co.th/Nescafe-Gold-200g.-%F0%9F%92%AF-Imported-%E2%98%95-De-luxe-%E2%98%95-Das-Original-%E2%98%95-All-Italiana-%E2%98%95-Rich-and-Smoth-%E2%98%95-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-(%E0%B8%99%E0%B8%AD%E0%B8%81)-%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2-i.244590271.3008026741,User,27,5.0,12,7,10,within minutes,จังหวัดกรุงเทพมหานคร,12.0,Nescafe Gold 200g. 💯%Imported ☕ De luxe ☕ Das Original ☕ All Italiana ☕ Rich and Smoth ☕ เนสกาแฟ โกลด์ (นอก) นำเข้า,335,88,5.0,24,15,6,6,0,1.0,0.06818181818181820
service031,https://shopee.co.th/%F0%9F%9A%9A%F0%9F%92%A8%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87!!-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-NESCAFE-Gold-Crema-Smooth-Finest-Jar-200-g-i.372961125.3879919896,User,18,4.7,4,2700,35,within hours,จังหวัดกรุงเทพมหานคร,3.0,🚚💨พร้อมส่ง!! เนสกาแฟ โกลด์ เครมา สมูท 200 กรัม NESCAFE Gold Crema Smooth & Finest Jar 200 g,339,0,0.0,0,0,0,0,0,0.0,0.0
service031,https://shopee.co.th/%F0%9F%92%A5%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9!!!%F0%9F%92%A5-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-NESCAFE-Gold-Crema-Jar-200-g-i.372961125.4779823728,User,18,4.7,4,2700,35,within hours,จังหวัดกรุงเทพมหานคร,3.0,💥โปรสุดพิเศษ!!!💥 เนสกาแฟ โกลด์ เครมา 200 กรัม NESCAFE Gold Crema Jar 200 g,339,0,0.0,0,0,0,0,0,0.0,0.0
infinity_8,https://shopee.co.th/NESCAFE-GOLD-Rich-smooth-i.77793646.7710887218,User,6400,4.9,1700,419,82,within hours,จังหวัดสงขลา,34.0,NESCAFE GOLD Rich & smooth,340,0,0.0,0,2,0,0,0,0.0,0.0
nw9radozth,https://shopee.co.th/Nescafe-Gold-Crema-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B9%8C%E0%B8%94-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.397906001.8231020320,User,1,5.0,14,496,89,within hours,จังหวัดกรุงเทพมหานคร,2.0,Nescafe Gold Crema เนสกาแฟโกล์ด เครมา สมูท 200 กรัม,340,0,0.0,0,1,0,0,0,0.0,0.0
untttt,https://shopee.co.th/-3%E0%B8%96%E0%B8%B8%E0%B8%87-NESCAFE-Gold-Crema-100g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%96%E0%B8%B8%E0%B8%87-100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-x-3%E0%B8%96%E0%B8%B8%E0%B8%87-(%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B9%88%E0%B8%B2)-i.38576445.3635207369,User,3100,4.9,396,211,93,within hours,จังหวัดกรุงเทพมหานคร,48.0,[3ถุง] NESCAFE Gold Crema 100g เนสกาแฟโกลด์ เครมา ถุง 100กรัม x 3ถุง (เครม่า),342,59,4.9,34,11,18,18,0,1.0,0.3050847457627120
margie2021drennon106,https://shopee.co.th/%C2%A4%EF%B9%8D%E3%8D%BFNescafe-Gold-Crema-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B9%8C%E0%B8%94-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1%E2%9D%8C-i.402885698.6685267971,User,1,4.0,1,970,57,within hours,จังหวัดสมุทรสาคร,1.5,¤﹍㍿Nescafe Gold Crema เนสกาแฟโกล์ด เครมา สมูท 100 กรัม❌,342,0,0.0,0,0,0,0,0,0.0,0.0
nw9radozth,https://shopee.co.th/Nescafe-Gold-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B9%81%E0%B8%9E%E0%B8%84-180-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.397906001.3483225263,User,1,5.0,14,496,89,within hours,จังหวัดกรุงเทพมหานคร,2.0,Nescafe Gold เนสกาแฟโกลด์ ดอยแพค 180 กรัม,344,0,0.0,0,0,0,0,0,0.0,0.0
wanrayong,https://shopee.co.th/%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%8B%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A2-Nescafe-Gold-De-Luxe-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%94%E0%B8%AD-%E0%B8%A5%E0%B8%B8%E0%B8%81%E0%B8%8B%E0%B9%8C-%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88-%E0%B8%95%E0%B8%A3%E0%B8%B2-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-(-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-)-i.57323629.3462856080,User,129200,4.9,26800,1300,68,within hours,จังหวัดระยอง,36.0,กาแฟสำเร็จรูปชนิดฟรีซดราย Nescafe Gold De Luxe โกลด์ เดอ ลุกซ์ คอฟฟี่ ตรา เนสกาแฟ ( 200 กรัม ),349,48,5.0,20,18,5,5,0,1.0,0.10416666666666700
ranyarat1989shop,https://shopee.co.th/ESCAFE%E2%80%8B-GOLD%E2%80%8B-200g.%E2%80%8B-De-Luxe-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%94%E0%B8%B5%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B8%8B%E0%B9%8C-%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88-(%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%8B%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A2)-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89-100--i.253035597.8501041745,User,3,5.0,3,15,57,within hours,จังหวัดนครราชสีมา,12.0,ESCAFE GOLD 200g. De Luxe เนสกาแฟโกลด์ ดีลักซ์ คอฟฟี่ (กาแฟสำเร็จรูปชนิดฟรีซดราย) #ของแท้ 100%,349,0,0.0,0,0,0,0,0,0.0,0.0
1qtjzlltxjc,https://shopee.co.th/ilu(%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2)-NESCAFE-GOLD-PREMIUM-MIX-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-3-%E0%B8%AD%E0%B8%B4%E0%B8%99-1-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1-%E0%B8%94%E0%B8%B2%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B9%82%E0%B8%99%E0%B9%88-%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%A1%E0%B8%B5%E0%B9%89%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-Flat-White-awRs-i.421895725.6585720294,User,0,0.0,0,987,10,within minutes,จังหวัดชลบุรี,0.5,ilu(นำเข้า) NESCAFE GOLD PREMIUM MIX เนสกาแฟโกลด์ 3 อิน 1 พร้อมดื่ม ดากลาเต้ อเมริกาโน่ ครีมมี้ลาเต้ Flat White awRs,349,0,0.0,0,0,0,0,0,0.0,0.0
jjaysophonsirinun,https://shopee.co.th/Nescafe-Gold-Blend-President-Roasted-Soft-Incense-Roasted-Toyoka-%E0%B9%84%E0%B8%A7%E0%B9%89%E0%B8%8A%E0%B8%87%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B9%8B%E0%B8%AD%E0%B8%87-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-i.226079481.2922315233,User,261,4.6,273,714,82,within hours,จังหวัดปทุมธานี,15.0,"Nescafe Gold Blend ,President,Roasted Soft Incense,Roasted Toyoka ไว้ชงแบบกระป๋อง จากญี่ปุ่น",350,1,0.0,0,2,0,0,0,0.0,0.0
pakinvanchaaim,https://shopee.co.th/Nescafe-Gold-De-Luxe-%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%88%E0%B8%B2%E0%B8%81-%E0%B8%AA%E0%B8%A7%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%95%E0%B9%8C-i.55019848.9425227499,User,6,4.5,69,13,34,within hours,จังหวัดกรุงเทพมหานคร,36.0,Nescafe Gold De Luxe นำเข้าจาก สวิตเซอร์แลนต์,350,0,0.0,0,0,0,0,0,0.0,0.0
beautyplus,https://shopee.co.th/Nescafe-Gold-Cremma-Ritch-Smooth-i.227019598.6831538102,User,0,0.0,0,4,57,within hours,จังหวัดนครสวรรค์,14.0,Nescafe Gold Cremma Ritch&Smooth,350,0,0.0,0,0,0,0,0,0.0,0.0
phannaraiyiing,https://shopee.co.th/TheAvengerShop_-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-2x-NESCAFE-GOLD-CAFE-AU-LAIT-NO-SUCROSE-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B9%82%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%97%E0%B9%8C%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B-i.43347935.2911014012,User,365,4.8,386,997,80,within hours,จังหวัดอุดรธานี,36.0,TheAvengerShop_[ของแท้/พร้อมส่ง] 2x NESCAFE GOLD CAFE AU LAIT NO SUCROSE เนสโกลด์ คาเฟ่โอเลท์ไม่มีน้ำตาล กาแฟสำเร็จรูป,351,0,0.0,0,1,0,0,0,0.0,0.0
fmbjantkef,https://shopee.co.th/nescafe%E2%96%A3%E2%9C%97Nescafe-gold-%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%9C%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%94%E0%B8%B3%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%A8%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B9%81%E0%B8%AD%E0%B8%A5%E0%B8%81%E0%B8%AD%E0%B8%AE%E0%B8%AD%E0%B8%A5%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B9%88%E0%B8%87-i.404077971.2938702695,User,0,0.0,0,343,57,within hours,จังหวัดสมุทรสาคร,1.5,nescafe▣✗Nescafe gold นำเข้าผงกาแฟดำบริสุทธิ์ปราศจากน้ำตาลเครื่องดื่มแอลกอฮอล์กาแฟสำเร็จรูปขายส่ง,354,0,0.0,0,0,0,0,0,0.0,0.0
ecjloswcjs,https://shopee.co.th/%E3%80%90%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E3%80%91%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%80%E0%B8%8B%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2-Nescafe-Gold-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%81%E0%B8%AD%E0%B8%A5%E0%B8%81%E0%B8%AD%E0%B8%AE%E0%B8%AD%E0%B8%A5%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%94%E0%B8%B3%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B9%81%E0%B8%8A%E0%B9%88%E0%B9%80%E0%B8%A2%E0%B8%B7%E0%B8%AD%E0%B8%81%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5%E0%B9%84%E0%B8%82%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B9%88%E0%B8%B3-i.313032990.7469871342,User,8,4.4,8,457,57,within hours,จังหวัดกาฬสินธุ์,7.0,【กาแฟสำเร็จรูป】รัสเซียนำเข้า Nescafe Gold กาแฟแอลกอฮอล์กาแฟดำบริสุทธิ์สำเร็จรูปคั่วแช่เยือกแข็งไม่เติมน้ำตาลไขมันต่ำ,355,0,0.0,0,0,0,0,0,0.0,0.0
pyp0sdluc7io1euho35mdndmzhcz,https://shopee.co.th/%E3%80%90%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E3%80%91%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%80%E0%B8%8B%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2-Nescafe-Gold-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%81%E0%B8%AD%E0%B8%A5%E0%B8%81%E0%B8%AD%E0%B8%AE%E0%B8%AD%E0%B8%A5%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%94%E0%B8%B3%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B9%81%E0%B8%8A%E0%B9%88%E0%B9%80%E0%B8%A2%E0%B8%B7%E0%B8%AD%E0%B8%81%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5%E0%B9%84%E0%B8%82%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B9%88%E0%B8%B3-i.323416697.8704141748,User,1,5.0,23,439,57,within hours,จังหวัดตราด,6.0,【กาแฟสำเร็จรูป】รัสเซียนำเข้า Nescafe Gold กาแฟแอลกอฮอล์กาแฟดำบริสุทธิ์สำเร็จรูปคั่วแช่เยือกแข็งไม่เติมน้ำตาลไขมันต่ำ,355,0,0.0,0,0,0,0,0,0.0,0.0
nj6_dqlpxgi9wk2ia_vfkzciee4x,https://shopee.co.th/%E3%80%90%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E3%80%91%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%80%E0%B8%8B%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2-Nescafe-Gold-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%81%E0%B8%AD%E0%B8%A5%E0%B8%81%E0%B8%AD%E0%B8%AE%E0%B8%AD%E0%B8%A5%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%94%E0%B8%B3%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B9%81%E0%B8%8A%E0%B9%88%E0%B9%80%E0%B8%A2%E0%B8%B7%E0%B8%AD%E0%B8%81%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5%E0%B9%84%E0%B8%82%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B9%88%E0%B8%B3-i.323941704.5069892708,User,1,4.0,1,477,57,within hours,จังหวัดนครพนม,6.0,【กาแฟสำเร็จรูป】รัสเซียนำเข้า Nescafe Gold กาแฟแอลกอฮอล์กาแฟดำบริสุทธิ์สำเร็จรูปคั่วแช่เยือกแข็งไม่เติมน้ำตาลไขมันต่ำ,355,0,0.0,0,0,0,0,0,0.0,0.0
rapatpornphipitkunthorn,https://shopee.co.th/%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87!!Nescafe-Gold-De-Luxe-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%A5%E0%B8%B8%E0%B8%81%E0%B8%8B%E0%B9%8C-%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%8B%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A2-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%AB%E0%B8%A1%E0%B8%94%E0%B8%AD%E0%B8%B2%E0%B8%A2%E0%B8%B812-21-i.242304156.6885645226,User,319,4.9,39,31,96,within minutes,จังหวัดกรุงเทพมหานคร,13.0,พร้อมส่ง!!Nescafe Gold De Luxe เนสกาแฟ เดอลุกซ์ คอฟฟี่ กาแฟสำเร็จรูปชนิดฟรีซดราย 200 กรัม หมดอายุ12/21,359,0,0.0,0,0,0,0,0,0.0,0.0
service013,https://shopee.co.th/Nescafe-Gold-%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B9%87%E0%B8%94-200g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88-i.253158309.4941184131,User,212,4.5,259,4700,38,within hours,จังหวัดกรุงเทพมหานคร,12.0,Nescafe Gold ชนิดเกล็ด 200g เนสกาแฟ โกลด์ กาแฟปรุงสำเร็จ,359,0,0.0,0,0,0,0,0,0.0,0.0
sopacha_ucf,https://shopee.co.th/%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%94%E0%B8%AD-%E0%B8%A5%E0%B8%B8%E0%B8%81%E0%B8%8B%E0%B9%8C-(%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B-%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%8B%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A2)-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-Nescafe-Gold-De-Luxe-i.212128406.3882415434,User,204,4.9,24,38,100,within minutes,จังหวัดกรุงเทพมหานคร,16.0,โกลด์ เดอ ลุกซ์ (กาแฟสำเร็จรูป ชนิดฟรีซดราย) ตราเนสกาแฟ Nescafe Gold De Luxe,359,0,0.0,0,0,0,0,0,0.0,0.0
